"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"791","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",1.7,0.1,0,0.3,0.6,2.7
"792","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, EICHMAN JORDIS",1.7,0.1,0,0.3,0.6,2.7
"793","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, LINCOLN KALIYA",1.7,0.7,0,0.3,0.6,3.3
"794","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, ROBERSON JOSCELYN",1.7,0.2,0,0.3,0.6,2.8
"795","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, WONG LEANNE",1.7,0.2,0,0.8,0.7,3.4
"796","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, MILLER ZOE",1.7,0.1,0.6,0.3,0.6,3.3
"797","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, SUMANASEKERA TIANA",1.7,0.1,0,0.4,0.6,2.8
"798","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, EICHMAN JORDIS",1.7,0.1,0,0.3,0.6,2.7
"799","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, LINCOLN KALIYA",1.7,0.7,0,0.3,0.6,3.3
"800","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, ROBERSON JOSCELYN",1.7,0.2,0,0.3,0.6,2.8
"801","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, WONG LEANNE",1.7,0.2,0,0.8,0.7,3.4
"802","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, MILLER ZOE",1.7,0.1,0.6,0.3,0.6,3.3
"803","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA, SUMANASEKERA TIANA",1.7,0.1,0,0.4,0.6,2.8
"804","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.7,0,0.3,0.6,3.3
"805","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.2,0,0.3,0.6,2.8
"806","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE",1.7,0.2,0,0.8,0.7,3.4
"807","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, EICHMAN JORDIS, MILLER ZOE",1.7,0.1,0.6,0.3,0.6,3.3
"808","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0.1,0,0.4,0.6,2.8
"809","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.8,0,0.3,0.6,3.4
"810","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE",1.7,0.8,0,0.8,0.7,4
"811","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, LINCOLN KALIYA, MILLER ZOE",1.7,0.7,0.6,0.3,0.6,3.9
"812","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.7,0,0.4,0.6,3.4
"813","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.3,0,0.8,0.7,3.5
"814","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.2,0.6,0.3,0.6,3.4
"815","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.2,0,0.4,0.6,2.9
"816","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, WONG LEANNE, MILLER ZOE",1.7,0.2,0.6,0.8,0.7,4
"817","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.2,0,0.9,0.7,3.5
"818","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.1,0.6,0.4,0.6,3.4
"819","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, SUMANASEKERA TIANA, NA",1.7,0.1,0,0.4,0.6,2.8
"820","MCCLAIN KONNOR, BOOTH CHARLOTTE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.1,0,0.4,0.6,2.8
"821","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS",1.7,0,0,0.2,0.5,2.4
"822","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA",1.7,0.6,0,0.2,0.5,3
"823","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN",1.7,0.1,0,0.2,0.5,2.5
"824","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE",1.7,0.1,0,0.7,0.6,3.1
"825","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE",1.7,0,0.6,0.2,0.5,3
"826","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"827","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.6,0,0.2,0.5,3
"828","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.1,0,0.2,0.5,2.5
"829","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE",1.7,0.1,0,0.7,0.6,3.1
"830","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, EICHMAN JORDIS, MILLER ZOE",1.7,0,0.6,0.2,0.5,3
"831","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"832","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.7,0,0.2,0.5,3.1
"833","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE",1.7,0.7,0,0.7,0.6,3.7
"834","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, LINCOLN KALIYA, MILLER ZOE",1.7,0.6,0.6,0.2,0.5,3.6
"835","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.6,0,0.3,0.5,3.1
"836","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.2,0,0.7,0.6,3.2
"837","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.1,0.6,0.2,0.5,3.1
"838","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.1,0,0.3,0.5,2.6
"839","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, WONG LEANNE, MILLER ZOE",1.7,0.1,0.6,0.7,0.6,3.7
"840","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.1,0,0.8,0.6,3.2
"841","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA",1.7,0,0.6,0.3,0.5,3.1
"842","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, SUMANASEKERA TIANA, NA",1.7,0,0,0.3,0.5,2.5
"843","MCCLAIN KONNOR, BOOTH CHARLOTTE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"844","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.6,0,0.2,0.5,3
"845","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.1,0,0.2,0.5,2.5
"846","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE",1.7,0.1,0,0.7,0.6,3.1
"847","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE",1.7,0,0.6,0.2,0.5,3
"848","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"849","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.7,0,0.2,0.5,3.1
"850","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE",1.7,0.7,0,0.7,0.6,3.7
"851","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE",1.7,0.6,0.6,0.2,0.5,3.6
"852","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.6,0,0.3,0.5,3.1
"853","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.2,0,0.7,0.6,3.2
"854","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.1,0.6,0.2,0.5,3.1
"855","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.1,0,0.3,0.5,2.6
"856","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, WONG LEANNE, MILLER ZOE",1.7,0.1,0.6,0.7,0.6,3.7
"857","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.1,0,0.8,0.6,3.2
"858","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA",1.7,0,0.6,0.3,0.5,3.1
"859","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA",1.7,0,0,0.3,0.5,2.5
"860","MCCLAIN KONNOR, BOOTH CHARLOTTE, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"861","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.7,0,0.2,0.5,3.1
"862","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",1.7,0.7,0,0.7,0.6,3.7
"863","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",1.7,0.6,0.6,0.2,0.5,3.6
"864","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.6,0,0.3,0.5,3.1
"865","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.2,0,0.7,0.6,3.2
"866","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.1,0.6,0.2,0.5,3.1
"867","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.1,0,0.3,0.5,2.6
"868","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",1.7,0.1,0.6,0.7,0.6,3.7
"869","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.1,0,0.8,0.6,3.2
"870","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",1.7,0,0.6,0.3,0.5,3.1
"871","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",1.7,0,0,0.3,0.5,2.5
"872","MCCLAIN KONNOR, BOOTH CHARLOTTE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"873","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.8,0,0.7,0.6,3.8
"874","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.7,0.6,0.2,0.5,3.7
"875","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.7,0,0.3,0.5,3.2
"876","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",1.7,0.7,0.6,0.7,0.6,4.3
"877","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.7,0,0.8,0.6,3.8
"878","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.6,0.6,0.3,0.5,3.7
"879","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",1.7,0.6,0,0.3,0.5,3.1
"880","MCCLAIN KONNOR, BOOTH CHARLOTTE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.6,0,0.3,0.5,3.1
"881","MCCLAIN KONNOR, BOOTH CHARLOTTE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",1.7,0.2,0.6,0.7,0.6,3.8
"882","MCCLAIN KONNOR, BOOTH CHARLOTTE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.2,0,0.8,0.6,3.3
"883","MCCLAIN KONNOR, BOOTH CHARLOTTE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.1,0.6,0.3,0.5,3.2
"884","MCCLAIN KONNOR, BOOTH CHARLOTTE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",1.7,0.1,0,0.3,0.5,2.6
"885","MCCLAIN KONNOR, BOOTH CHARLOTTE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.1,0,0.3,0.5,2.6
"886","MCCLAIN KONNOR, BOOTH CHARLOTTE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.1,0.6,0.8,0.6,3.8
"887","MCCLAIN KONNOR, BOOTH CHARLOTTE, WONG LEANNE, SUMANASEKERA TIANA, NA",1.7,0.1,0,0.8,0.6,3.2
"888","MCCLAIN KONNOR, BOOTH CHARLOTTE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.1,0,0.8,0.6,3.2
"889","MCCLAIN KONNOR, BOOTH CHARLOTTE, MILLER ZOE, SUMANASEKERA TIANA, NA",1.7,0,0.6,0.3,0.5,3.1
"890","MCCLAIN KONNOR, BOOTH CHARLOTTE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0,0.6,0.3,0.5,3.1
"891","MCCLAIN KONNOR, BOOTH CHARLOTTE, SUMANASEKERA TIANA, NA, NA",1.7,0,0,0.3,0.5,2.5
"892","MCCLAIN KONNOR, BOOTH CHARLOTTE, SUMANASEKERA TIANA, NA, NA",1.7,0,0,0.3,0.5,2.5
"893","MCCLAIN KONNOR, BOOTH CHARLOTTE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"894","MCCLAIN KONNOR, BOOTH CHARLOTTE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",1.7,0,0,0.3,0.5,2.5
"895","MCCLAIN KONNOR, BOOTH CHARLOTTE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0,0,0.3,0.5,2.5
"896","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",1.7,0.2,0,0.9,0.6,3.4
"897","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, EICHMAN JORDIS",1.7,0.2,0,0.9,0.6,3.4
"898","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, LINCOLN KALIYA",1.7,0.8,0,0.9,0.6,4
"899","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, ROBERSON JOSCELYN",1.7,0.3,0,0.9,0.6,3.5
"900","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, WONG LEANNE",1.7,0.3,0,1.4,0.7,4.1
"901","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, MILLER ZOE",1.7,0.2,0.6,0.9,0.6,4
"902","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DIAZ STELLA, SUMANASEKERA TIANA",1.7,0.2,0,1,0.6,3.5
"903","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, EICHMAN JORDIS",1.7,0.2,0,0.9,0.6,3.4
"904","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, LINCOLN KALIYA",1.7,0.8,0,0.9,0.6,4
"905","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, ROBERSON JOSCELYN",1.7,0.3,0,0.9,0.6,3.5
"906","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, WONG LEANNE",1.7,0.3,0,1.4,0.7,4.1
"907","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, MILLER ZOE",1.7,0.2,0.6,0.9,0.6,4
"908","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, SUMANASEKERA TIANA",1.7,0.2,0,1,0.6,3.5
"909","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.8,0,0.9,0.6,4
"910","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.3,0,0.9,0.6,3.5
"911","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE",1.7,0.3,0,1.4,0.7,4.1
"912","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, MILLER ZOE",1.7,0.2,0.6,0.9,0.6,4
"913","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0.2,0,1,0.6,3.5
"914","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.9,0,0.9,0.6,4.1
"915","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE",1.7,0.9,0,1.4,0.7,4.7
"916","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, MILLER ZOE",1.7,0.8,0.6,0.9,0.6,4.6
"917","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.8,0,1,0.6,4.1
"918","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.4,0,1.4,0.7,4.2
"919","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.3,0.6,0.9,0.6,4.1
"920","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.3,0,1,0.6,3.6
"921","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, WONG LEANNE, MILLER ZOE",1.7,0.3,0.6,1.4,0.7,4.7
"922","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.3,0,1.5,0.7,4.2
"923","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.2,0.6,1,0.6,4.1
"924","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, SUMANASEKERA TIANA, NA",1.7,0.2,0,1,0.6,3.5
"925","MCCLAIN KONNOR, CAREY JADE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.2,0,1,0.6,3.5
"926","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS",1.7,0.1,0,0.8,0.5,3.1
"927","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA",1.7,0.7,0,0.8,0.5,3.7
"928","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN",1.7,0.2,0,0.8,0.5,3.2
"929","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE",1.7,0.2,0,1.3,0.6,3.8
"930","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE",1.7,0.1,0.6,0.8,0.5,3.7
"931","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA",1.7,0.1,0,0.9,0.5,3.2
"932","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.7,0,0.8,0.5,3.7
"933","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.2,0,0.8,0.5,3.2
"934","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE",1.7,0.2,0,1.3,0.6,3.8
"935","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, MILLER ZOE",1.7,0.1,0.6,0.8,0.5,3.7
"936","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0.1,0,0.9,0.5,3.2
"937","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.8,0,0.8,0.5,3.8
"938","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE",1.7,0.8,0,1.3,0.6,4.4
"939","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, MILLER ZOE",1.7,0.7,0.6,0.8,0.5,4.3
"940","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.7,0,0.9,0.5,3.8
"941","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE",1.7,0.3,0,1.3,0.6,3.9
"942","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, MILLER ZOE",1.7,0.2,0.6,0.8,0.5,3.8
"943","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",1.7,0.2,0,0.9,0.5,3.3
"944","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, WONG LEANNE, MILLER ZOE",1.7,0.2,0.6,1.3,0.6,4.4
"945","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA",1.7,0.2,0,1.4,0.6,3.9
"946","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA",1.7,0.1,0.6,0.9,0.5,3.8
"947","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, SUMANASEKERA TIANA, NA",1.7,0.1,0,0.9,0.5,3.2
"948","MCCLAIN KONNOR, CAREY JADE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",1.7,0.1,0,0.9,0.5,3.2
"949","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA",1.7,0.7,0,0.8,0.5,3.7
"950","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN",1.7,0.2,0,0.8,0.5,3.2
"951","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE",1.7,0.2,0,1.3,0.6,3.8
"952","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE",1.7,0.1,0.6,0.8,0.5,3.7
"953","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA",1.7,0.1,0,0.9,0.5,3.2
"954","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN",1.7,0.8,0,0.8,0.5,3.8
"955","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE",1.7,0.8,0,1.3,0.6,4.4
"956","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE",1.7,0.7,0.6,0.8,0.5,4.3
"957","MCCLAIN KONNOR, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA",1.7,0.7,0,0.9,0.5,3.8
