"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"1335","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.993,9.925
"1336","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, MATTHEWS NOLA, DIAZ STELLA",1.542,2.857,0.067,2.115,2.993,9.574
"1337","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.857,0.067,2.115,2.993,9.574
"1338","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, DIAZ STELLA, DISIDORE AMELIA",1.542,2.857,0.067,2.115,2.993,9.574
"1339","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, DISIDORE AMELIA, NA",1.542,2.857,0.067,2.115,2.993,9.574
"1340","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.067,2.115,2.993,9.574
"1341","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA",1.542,3.148,0.064,2.719,2.997,10.47
"1342","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN",1.542,2.98,0.072,2.719,3.07,10.383
"1343","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, ROSEN KATELYN",1.542,2.98,0.064,2.719,2.997,10.302
"1344","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE",1.542,2.98,0.418,2.719,2.997,10.656
"1345","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, MATTHEWS NOLA",1.542,2.98,0.065,2.719,2.997,10.303
"1346","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA",1.542,2.98,0.064,2.719,2.997,10.302
"1347","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA",1.542,2.98,0.064,2.719,2.997,10.302
"1348","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, CHILES JORDAN",1.542,3.148,0.072,2.115,3.07,9.947
"1349","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, ROSEN KATELYN",1.542,3.148,0.064,2.115,2.963,9.832
"1350","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, MILLER ZOE",1.542,3.148,0.418,2.115,2.963,10.186
"1351","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, MATTHEWS NOLA",1.542,3.148,0.065,2.115,2.963,9.833
"1352","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, DIAZ STELLA",1.542,3.148,0.064,2.115,2.963,9.832
"1353","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA, DISIDORE AMELIA",1.542,3.148,0.064,2.115,2.963,9.832
"1354","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN, ROSEN KATELYN",1.542,2.902,0.072,2.115,3.07,9.701
"1355","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN, MILLER ZOE",1.542,2.902,0.418,2.115,3.07,10.047
"1356","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN, MATTHEWS NOLA",1.542,2.902,0.072,2.115,3.07,9.701
"1357","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA",1.542,2.902,0.072,2.115,3.07,9.701
"1358","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA",1.542,2.902,0.072,2.115,3.07,9.701
"1359","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, ROSEN KATELYN, MILLER ZOE",1.542,2.857,0.418,2.115,2.963,9.895
"1360","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, ROSEN KATELYN, MATTHEWS NOLA",1.542,2.857,0.065,2.115,2.963,9.542
"1361","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, ROSEN KATELYN, DIAZ STELLA",1.542,2.857,0.064,2.115,2.963,9.541
"1362","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, ROSEN KATELYN, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1363","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MILLER ZOE, MATTHEWS NOLA",1.542,2.857,0.418,2.115,2.963,9.895
"1364","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MILLER ZOE, DIAZ STELLA",1.542,2.857,0.418,2.115,2.963,9.895
"1365","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MILLER ZOE, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.963,9.895
"1366","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MATTHEWS NOLA, DIAZ STELLA",1.542,2.857,0.065,2.115,2.963,9.542
"1367","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.857,0.065,2.115,2.963,9.542
"1368","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1369","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, DISIDORE AMELIA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1370","BILES SIMONE, ROBERSON JOSCELYN, BOOTH CHARLOTTE, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1371","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, CHILES JORDAN",1.542,3.148,0.072,2.719,3.07,10.551
"1372","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, ROSEN KATELYN",1.542,3.148,0.064,2.719,2.997,10.47
"1373","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, MILLER ZOE",1.542,3.148,0.418,2.719,2.997,10.824
"1374","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, MATTHEWS NOLA",1.542,3.148,0.065,2.719,2.997,10.471
"1375","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, DIAZ STELLA",1.542,3.148,0.064,2.719,2.997,10.47
"1376","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA, DISIDORE AMELIA",1.542,3.148,0.064,2.719,2.997,10.47
"1377","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN, ROSEN KATELYN",1.542,2.98,0.072,2.719,3.07,10.383
"1378","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN, MILLER ZOE",1.542,2.98,0.418,2.719,3.07,10.729
"1379","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN, MATTHEWS NOLA",1.542,2.98,0.072,2.719,3.07,10.383
"1380","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN, DIAZ STELLA",1.542,2.98,0.072,2.719,3.07,10.383
"1381","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA",1.542,2.98,0.072,2.719,3.07,10.383
"1382","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, ROSEN KATELYN, MILLER ZOE",1.542,2.98,0.418,2.719,2.997,10.656
"1383","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, ROSEN KATELYN, MATTHEWS NOLA",1.542,2.98,0.065,2.719,2.997,10.303
"1384","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, ROSEN KATELYN, DIAZ STELLA",1.542,2.98,0.064,2.719,2.997,10.302
"1385","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, ROSEN KATELYN, DISIDORE AMELIA",1.542,2.98,0.064,2.719,2.997,10.302
"1386","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, MILLER ZOE, MATTHEWS NOLA",1.542,2.98,0.418,2.719,2.997,10.656
"1387","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, MILLER ZOE, DIAZ STELLA",1.542,2.98,0.418,2.719,2.997,10.656
"1388","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, MILLER ZOE, DISIDORE AMELIA",1.542,2.98,0.418,2.719,2.997,10.656
"1389","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, MATTHEWS NOLA, DIAZ STELLA",1.542,2.98,0.065,2.719,2.997,10.303
"1390","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.98,0.065,2.719,2.997,10.303
"1391","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA",1.542,2.98,0.064,2.719,2.997,10.302
"1392","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, DISIDORE AMELIA, NA",1.542,2.98,0.064,2.719,2.997,10.302
"1393","BILES SIMONE, ROBERSON JOSCELYN, CAREY JADE, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.98,0.064,2.719,2.997,10.302
"1394","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN, ROSEN KATELYN",1.542,3.148,0.072,2.115,3.07,9.947
"1395","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN, MILLER ZOE",1.542,3.148,0.418,2.115,3.07,10.293
"1396","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN, MATTHEWS NOLA",1.542,3.148,0.072,2.115,3.07,9.947
"1397","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN, DIAZ STELLA",1.542,3.148,0.072,2.115,3.07,9.947
"1398","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN, DISIDORE AMELIA",1.542,3.148,0.072,2.115,3.07,9.947
"1399","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, ROSEN KATELYN, MILLER ZOE",1.542,3.148,0.418,2.115,2.963,10.186
"1400","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, ROSEN KATELYN, MATTHEWS NOLA",1.542,3.148,0.065,2.115,2.963,9.833
"1401","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, ROSEN KATELYN, DIAZ STELLA",1.542,3.148,0.064,2.115,2.963,9.832
"1402","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, ROSEN KATELYN, DISIDORE AMELIA",1.542,3.148,0.064,2.115,2.963,9.832
"1403","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, MILLER ZOE, MATTHEWS NOLA",1.542,3.148,0.418,2.115,2.963,10.186
"1404","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, MILLER ZOE, DIAZ STELLA",1.542,3.148,0.418,2.115,2.963,10.186
"1405","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, MILLER ZOE, DISIDORE AMELIA",1.542,3.148,0.418,2.115,2.963,10.186
"1406","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, MATTHEWS NOLA, DIAZ STELLA",1.542,3.148,0.065,2.115,2.963,9.833
"1407","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, MATTHEWS NOLA, DISIDORE AMELIA",1.542,3.148,0.065,2.115,2.963,9.833
"1408","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, DIAZ STELLA, DISIDORE AMELIA",1.542,3.148,0.064,2.115,2.963,9.832
"1409","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, DISIDORE AMELIA, NA",1.542,3.148,0.064,2.115,2.963,9.832
"1410","BILES SIMONE, ROBERSON JOSCELYN, LINCOLN KALIYA, DISIDORE AMELIA, DISIDORE AMELIA",1.542,3.148,0.064,2.115,2.963,9.832
"1411","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, ROSEN KATELYN, MILLER ZOE",1.542,2.902,0.418,2.115,3.07,10.047
"1412","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, ROSEN KATELYN, MATTHEWS NOLA",1.542,2.902,0.072,2.115,3.07,9.701
"1413","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, ROSEN KATELYN, DIAZ STELLA",1.542,2.902,0.072,2.115,3.07,9.701
"1414","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, ROSEN KATELYN, DISIDORE AMELIA",1.542,2.902,0.072,2.115,3.07,9.701
"1415","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, MILLER ZOE, MATTHEWS NOLA",1.542,2.902,0.418,2.115,3.07,10.047
"1416","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, MILLER ZOE, DIAZ STELLA",1.542,2.902,0.418,2.115,3.07,10.047
"1417","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, MILLER ZOE, DISIDORE AMELIA",1.542,2.902,0.418,2.115,3.07,10.047
"1418","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, MATTHEWS NOLA, DIAZ STELLA",1.542,2.902,0.072,2.115,3.07,9.701
"1419","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.902,0.072,2.115,3.07,9.701
"1420","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",1.542,2.902,0.072,2.115,3.07,9.701
"1421","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, DISIDORE AMELIA, NA",1.542,2.902,0.072,2.115,3.07,9.701
"1422","BILES SIMONE, ROBERSON JOSCELYN, CHILES JORDAN, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.902,0.072,2.115,3.07,9.701
"1423","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, MILLER ZOE, MATTHEWS NOLA",1.542,2.857,0.418,2.115,2.963,9.895
"1424","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, MILLER ZOE, DIAZ STELLA",1.542,2.857,0.418,2.115,2.963,9.895
"1425","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, MILLER ZOE, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.963,9.895
"1426","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, MATTHEWS NOLA, DIAZ STELLA",1.542,2.857,0.065,2.115,2.963,9.542
"1427","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.857,0.065,2.115,2.963,9.542
"1428","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, DIAZ STELLA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1429","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, DISIDORE AMELIA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1430","BILES SIMONE, ROBERSON JOSCELYN, ROSEN KATELYN, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1431","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, MATTHEWS NOLA, DIAZ STELLA",1.542,2.857,0.418,2.115,2.963,9.895
"1432","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, MATTHEWS NOLA, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.963,9.895
"1433","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, DIAZ STELLA, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.963,9.895
"1434","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, DISIDORE AMELIA, NA",1.542,2.857,0.418,2.115,2.963,9.895
"1435","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.418,2.115,2.963,9.895
"1436","BILES SIMONE, ROBERSON JOSCELYN, MATTHEWS NOLA, DIAZ STELLA, DISIDORE AMELIA",1.542,2.857,0.065,2.115,2.963,9.542
"1437","BILES SIMONE, ROBERSON JOSCELYN, MATTHEWS NOLA, DISIDORE AMELIA, NA",1.542,2.857,0.065,2.115,2.963,9.542
"1438","BILES SIMONE, ROBERSON JOSCELYN, MATTHEWS NOLA, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.065,2.115,2.963,9.542
"1439","BILES SIMONE, ROBERSON JOSCELYN, DIAZ STELLA, DISIDORE AMELIA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1440","BILES SIMONE, ROBERSON JOSCELYN, DIAZ STELLA, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1441","BILES SIMONE, ROBERSON JOSCELYN, DISIDORE AMELIA, NA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1442","BILES SIMONE, ROBERSON JOSCELYN, DISIDORE AMELIA, NA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1443","BILES SIMONE, ROBERSON JOSCELYN, DISIDORE AMELIA, NA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1444","BILES SIMONE, ROBERSON JOSCELYN, DISIDORE AMELIA, DISIDORE AMELIA, NA",1.542,2.857,0.064,2.115,2.963,9.541
"1445","BILES SIMONE, ROBERSON JOSCELYN, DISIDORE AMELIA, DISIDORE AMELIA, DISIDORE AMELIA",1.542,2.857,0.064,2.115,2.963,9.541
"1446","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE",1.524,2.796,0.067,1.983,2.993,9.363
"1447","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE",1.524,2.98,0.067,2.719,2.997,10.287
"1448","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA",1.524,3.148,0.067,1.983,2.993,9.715
"1449","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN",1.524,2.902,0.072,2.058,3.07,9.626
"1450","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN",1.524,2.796,0.067,1.983,2.993,9.363
"1451","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, MILLER ZOE",1.524,2.796,0.418,1.983,2.993,9.714
"1452","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, MATTHEWS NOLA",1.524,2.796,0.067,1.983,2.993,9.363
"1453","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, DIAZ STELLA",1.524,2.796,0.067,1.983,2.993,9.363
"1454","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE, DISIDORE AMELIA",1.524,2.796,0.067,1.983,2.993,9.363
"1455","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE",1.524,2.98,0.064,2.719,2.997,10.284
"1456","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, LINCOLN KALIYA",1.524,3.148,0.064,1.983,2.962,9.681
"1457","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CHILES JORDAN",1.524,2.902,0.072,2.058,3.07,9.626
"1458","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, ROSEN KATELYN",1.524,2.761,0.064,1.983,2.962,9.294
"1459","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, MILLER ZOE",1.524,2.757,0.418,1.983,2.962,9.644
"1460","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, MATTHEWS NOLA",1.524,2.757,0.065,1.983,2.962,9.291
"1461","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, DIAZ STELLA",1.524,2.757,0.064,1.983,2.962,9.29
"1462","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE, DISIDORE AMELIA",1.524,2.757,0.064,1.983,2.962,9.29
"1463","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, LINCOLN KALIYA",1.524,3.148,0.064,2.719,2.997,10.452
"1464","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, CHILES JORDAN",1.524,2.98,0.072,2.719,3.07,10.365
"1465","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, ROSEN KATELYN",1.524,2.98,0.064,2.719,2.997,10.284
"1466","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, MILLER ZOE",1.524,2.98,0.418,2.719,2.997,10.638
"1467","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, MATTHEWS NOLA",1.524,2.98,0.065,2.719,2.997,10.285
"1468","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, DIAZ STELLA",1.524,2.98,0.064,2.719,2.997,10.284
"1469","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, DISIDORE AMELIA",1.524,2.98,0.064,2.719,2.997,10.284
"1470","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, CHILES JORDAN",1.524,3.148,0.072,2.058,3.07,9.872
"1471","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, ROSEN KATELYN",1.524,3.148,0.064,1.983,2.962,9.681
"1472","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, MILLER ZOE",1.524,3.148,0.418,1.983,2.962,10.035
"1473","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, MATTHEWS NOLA",1.524,3.148,0.065,1.983,2.962,9.682
"1474","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, DIAZ STELLA",1.524,3.148,0.064,1.983,2.962,9.681
"1475","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, DISIDORE AMELIA",1.524,3.148,0.064,1.983,2.962,9.681
"1476","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, ROSEN KATELYN",1.524,2.902,0.072,2.058,3.07,9.626
"1477","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, MILLER ZOE",1.524,2.902,0.418,2.058,3.07,9.972
"1478","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, MATTHEWS NOLA",1.524,2.902,0.072,2.058,3.07,9.626
"1479","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, DIAZ STELLA",1.524,2.902,0.072,2.058,3.07,9.626
"1480","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, DISIDORE AMELIA",1.524,2.902,0.072,2.058,3.07,9.626
"1481","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, MILLER ZOE",1.524,2.761,0.418,1.983,2.962,9.648
"1482","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, MATTHEWS NOLA",1.524,2.761,0.065,1.983,2.962,9.295
"1483","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, DIAZ STELLA",1.524,2.761,0.064,1.983,2.962,9.294
"1484","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, DISIDORE AMELIA",1.524,2.761,0.064,1.983,2.962,9.294
"1485","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, MATTHEWS NOLA",1.524,2.757,0.418,1.983,2.962,9.644
"1486","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, DIAZ STELLA",1.524,2.757,0.418,1.983,2.962,9.644
"1487","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, DISIDORE AMELIA",1.524,2.757,0.418,1.983,2.962,9.644
"1488","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MATTHEWS NOLA, DIAZ STELLA",1.524,2.757,0.065,1.983,2.962,9.291
"1489","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MATTHEWS NOLA, DISIDORE AMELIA",1.524,2.757,0.065,1.983,2.962,9.291
"1490","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DIAZ STELLA, DISIDORE AMELIA",1.524,2.757,0.064,1.983,2.962,9.29
"1491","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DISIDORE AMELIA, NA",1.524,2.757,0.064,1.983,2.962,9.29
"1492","BILES SIMONE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DISIDORE AMELIA, DISIDORE AMELIA",1.524,2.757,0.064,1.983,2.962,9.29
"1493","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, CAREY JADE",1.524,2.98,0.067,2.719,2.997,10.287
"1494","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, LINCOLN KALIYA",1.524,3.148,0.067,1.983,2.993,9.715
"1495","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, CHILES JORDAN",1.524,2.902,0.072,2.058,3.07,9.626
"1496","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, ROSEN KATELYN",1.524,2.796,0.067,1.983,2.993,9.363
"1497","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, MILLER ZOE",1.524,2.796,0.418,1.983,2.993,9.714
"1498","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, MATTHEWS NOLA",1.524,2.796,0.067,1.983,2.993,9.363
"1499","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, DIAZ STELLA",1.524,2.796,0.067,1.983,2.993,9.363
"1500","BILES SIMONE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, DISIDORE AMELIA",1.524,2.796,0.067,1.983,2.993,9.363
