X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
6620,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,27,5.9,7.233,NA,13.133,2023,GODWIN GEORGIA
6621,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,20,5.5,7.133,0.3,12.333,2023,GODWIN GEORGIA
6622,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,39,5.7,7.366,0.3,12.766,2023,GODWIN GEORGIA
6623,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,11,5.6,7.9,NA,13.5,2023,GODWIN GEORGIA
6624,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,19,5.7,7.966,NA,13.666,2023,GODWIN GEORGIA
6625,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,14,4.8,8.9,0.1,13.6,2023,GODWIN GEORGIA
6626,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,28,4.8,8.833,NA,13.633,2023,GODWIN GEORGIA
6627,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,13,4.2,8.733,NA,12.933,2023,GODWIN GEORGIA
6628,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,1,6.1,7.65,NA,13.75,2022,GODWIN GEORGIA
6629,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",BB,2,5.8,7.633,NA,13.433,2022,GODWIN GEORGIA
6630,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,1,5.8,7.8,NA,13.6,2022,GODWIN GEORGIA
6631,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,3,5.2,7.75,NA,12.95,2022,GODWIN GEORGIA
6632,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,8,5.2,7.55,0.1,12.65,2022,GODWIN GEORGIA
6633,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,2,5.6,7.95,NA,13.55,2022,GODWIN GEORGIA
6634,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",UB,2,5.6,7.9,NA,13.5,2022,GODWIN GEORGIA
6635,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,3,5.6,8.05,NA,13.65,2022,GODWIN GEORGIA
6636,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,5,4.8,8.5,NA,13.3,2022,GODWIN GEORGIA
6638,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,1,4,8.766,NA,12.766,2022,GODWIN GEORGIA
6639,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,4,4,8.8,0.1,12.7,2022,GODWIN GEORGIA
6703,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,15,4,7.55,0,11.55,2022,GRANT SHANNA
6704,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,23,3.9,7.9,0,11.8,2022,GRANT SHANNA
6705,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,15,4.3,7.5,0,11.8,2022,GRANT SHANNA
6706,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,40,3.6,8.35,0.3,12.25,2022,GRANT SHANNA
6707,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,20,4.6,7,0,11.6,2023,GRANT SHANNA
6708,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",FX,4,4.8,8.55,0,13.35,2023,GRANT SHANNA
6709,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,5,4.7,8.25,0,12.95,2023,GRANT SHANNA
6710,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,13,4.6,7.4,0,12,2023,GRANT SHANNA
6711,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,23,3.6,NA,0,12.75,2023,GRANT SHANNA
6849,w,GBR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,5,5.5,7.4,NA,12.9,2022,GADIROVA JENNIFER
6850,w,GBR,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",BB,4,5.7,7.75,NA,13.45,2022,GADIROVA JENNIFER
6851,w,GBR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,3,5.2,8,0.1,13.1,2022,GADIROVA JENNIFER
6852,w,GBR,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",FX,3,5.3,7.95,NA,13.25,2022,GADIROVA JENNIFER
6853,w,GBR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,9,4.9,8.05,NA,12.95,2022,GADIROVA JENNIFER
6854,w,GBR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,17,4.2,8.7,NA,12.9,2022,GADIROVA JENNIFER
6855,w,GBR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,17,3.6,8.65,2,10.25,2022,GADIROVA JENNIFER
7000,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,12,5.2,7.45,NA,12.65,2022,GERMAN KARIS
7001,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,3,5.8,7.45,0.1,13.15,2022,GERMAN KARIS
7002,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,11,5.8,7.1,NA,12.9,2022,GERMAN KARIS
7003,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,NA,4.2,9.15,NA,13.35,2022,GERMAN KARIS
7014,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",BB,1,5.9,8,NA,13.9,2023,GODWIN GEORGIA
7015,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,6,5.9,6.7,NA,12.6,2023,GODWIN GEORGIA
7016,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,1,5.7,8.133,NA,13.833,2023,GODWIN GEORGIA
7017,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",FX,1,5.8,7.7,0.1,13.4,2023,GODWIN GEORGIA
7018,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,2,5.5,8.1,NA,13.6,2023,GODWIN GEORGIA
7019,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",UB,2,5.5,8.2,NA,13.7,2023,GODWIN GEORGIA
7020,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT1,1,5,9.066,NA,14.066,2023,GODWIN GEORGIA
7021,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,1,5,9.033,NA,14.033,2023,GODWIN GEORGIA
7022,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT2,1,4.8,7.8,NA,12.6,2023,GODWIN GEORGIA
7023,w,AUS,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,1,4.8,8.8,NA,13.6,2023,GODWIN GEORGIA
7024,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",BB,4,5.8,6.833,NA,12.633,2023,GODWIN GEORGIA
7025,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",BB,2,6,7.733,NA,13.733,2023,GODWIN GEORGIA
7026,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,1,5.8,7.767,NA,13.567,2023,GODWIN GEORGIA
7027,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,1,5.8,7.667,NA,13.467,2023,GODWIN GEORGIA
7028,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,1,5.5,7.533,NA,13.033,2023,GODWIN GEORGIA
7029,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,2,5.5,7.367,NA,12.867,2023,GODWIN GEORGIA
7030,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,1,4.8,9,NA,13.8,2023,GODWIN GEORGIA
7031,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,1,4.8,8.9,0.1,13.6,2023,GODWIN GEORGIA
7032,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT2,1,4,8.7,0.1,12.6,2023,GODWIN GEORGIA
7033,w,AUS,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT2,1,4,8.867,0.3,12.567,2023,GODWIN GEORGIA
7194,w,CAN,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,17,4.5,7.166,0,11.666,2023,HAJJAR MADDISON
7195,w,CAN,2023-05-28,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,2,4.7,8.133,0,12.833,2023,HAJJAR MADDISON
7196,w,CAN,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,3,4.7,7.933,0,12.633,2023,HAJJAR MADDISON
7197,w,CAN,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,11,4.7,7.066,0,11.766,2023,HAJJAR MADDISON
7198,w,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,15,4.8,7.75,NA,12.55,2023,HAJJAR MADDISON
7199,w,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,18,4.7,7.55,NA,12.25,2023,HAJJAR MADDISON
7372,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,17,5.3,7.833,NA,13.133,2023,HATAKEDA CHIAKI
7373,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,26,5.3,7.866,NA,13.166,2023,HATAKEDA CHIAKI
7374,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,18,5.2,7.4,NA,12.6,2023,HATAKEDA CHIAKI
7375,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,57,5.3,7.3,NA,12.6,2023,HATAKEDA CHIAKI
7376,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,NA,5.3,7.566,NA,12.866,2023,HATAKEDA CHIAKI
7377,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,14,5.3,7.866,NA,13.166,2023,HATAKEDA CHIAKI
7378,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,43,5.3,7.633,NA,12.933,2023,HATAKEDA CHIAKI
7379,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,5.3,7.566,NA,12.866,2023,HATAKEDA CHIAKI
7380,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,20,4.6,8.666,0.3,12.966,2023,HATAKEDA CHIAKI
7381,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,NA,4.6,7.5,0.3,11.8,2023,HATAKEDA CHIAKI
7382,w,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,31,4.6,8.9,NA,13.5,2023,HATAKEDA CHIAKI
7383,w,JPN,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",BB,5,5.3,7.633,NA,12.933,2023,HATAKEDA CHIAKI
7384,w,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",BB,4,5.3,7.666,NA,12.966,2023,HATAKEDA CHIAKI
7385,w,JPN,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",FX,2,5.1,7.8,NA,12.9,2023,HATAKEDA CHIAKI
7386,w,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,3,5.1,7.666,NA,12.766,2023,HATAKEDA CHIAKI
7387,w,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,13,5.2,7.1,NA,12.3,2023,HATAKEDA CHIAKI
7388,w,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,5,5.1,7.866,NA,12.966,2023,HATAKEDA CHIAKI
7389,w,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,17,5.3,6.8,NA,12.1,2023,HATAKEDA CHIAKI
7390,w,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,4,4.6,8.966,NA,13.56,2023,HATAKEDA CHIAKI
7416,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,17,5.3,6.633,NA,11.933,2022,HEDUIT CAROLANN
7417,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,51,5.6,6.433,NA,12.033,2022,HEDUIT CAROLANN
7418,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,NA,5.5,6.233,0.1,11.633,2022,HEDUIT CAROLANN
7419,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,23,5.1,6.8,NA,11.9,2022,HEDUIT CAROLANN
7420,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,26,5.3,7.866,NA,13.166,2022,HEDUIT CAROLANN
7421,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,11,5.8,7.466,NA,13.266,2022,HEDUIT CAROLANN
7422,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,26,5.8,7.666,NA,13.466,2022,HEDUIT CAROLANN
7423,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,5.9,7.533,NA,13.433,2022,HEDUIT CAROLANN
7424,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,13,5,8.533,0.1,13.433,2022,HEDUIT CAROLANN
7425,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,NA,5,9,NA,14,2022,HEDUIT CAROLANN
7426,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,13,5,9.033,NA,14.033,2022,HEDUIT CAROLANN
7427,w,FRA,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",BB,3,5.6,7.8,NA,13.4,2022,HEDUIT CAROLANN
7428,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,5,5.5,7.9,NA,13.4,2022,HEDUIT CAROLANN
7429,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,24,5.1,6.3,0.1,11.3,2022,HEDUIT CAROLANN
7430,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,19,5.2,7.666,0.1,12.766,2022,HEDUIT CAROLANN
7431,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,12,5.3,7.666,NA,12.966,2022,HEDUIT CAROLANN
7432,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,10,5.9,7.833,NA,13.733,2022,HEDUIT CAROLANN
7433,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,8,6,7.8,NA,13.8,2022,HEDUIT CAROLANN
7434,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,6,5,8.8,NA,13.8,2022,HEDUIT CAROLANN
7435,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,10,5,8.8,NA,13.8,2022,HEDUIT CAROLANN
7774,w,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",UB,4,6.5,8.266,NA,14.766,2023,HUANG ZHUOFAN
7775,w,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,4,6.5,8.033,NA,14.533,2023,HUANG ZHUOFAN
7776,w,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,6.5,8.033,NA,14.533,2023,HUANG ZHUOFAN
7964,w,FRA,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",BB,4,5.5,6.933,0.1,12.333,2022,HEDUIT CAROLANN
7965,w,FRA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,3,5.5,7.833,NA,13.333,2022,HEDUIT CAROLANN
7966,w,FRA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,13,5.4,6.866,NA,12.266,2022,HEDUIT CAROLANN
7967,w,FRA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,10,5.9,6.466,NA,12.366,2022,HEDUIT CAROLANN
8237,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,18,5.5,7.9,NA,13.4,2023,IORIO ELISA
8238,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,5.5,8,NA,13.5,2023,IORIO ELISA
8239,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,30,5.1,7.933,0.1,12.933,2023,IORIO ELISA
8240,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,26,6.1,7.3,NA,13.4,2023,IORIO ELISA
8241,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,6.2,7.833,NA,14.033,2023,IORIO ELISA
8242,w,ITA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,51,4.2,9.033,NA,13.233,2023,IORIO ELISA
8243,w,ITA,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,3,6.2,7.566,NA,13.766,2023,IORIO ELISA
8468,w,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,25,5.6,7.866,NA,13.466,2023,JAUCH MEOLIE
8469,w,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,78,4.2,8.866,NA,13.066,2023,JAUCH MEOLIE
8470,w,GER,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",UB,2,5.6,7.933,NA,13.533,2023,JAUCH MEOLIE
8471,w,GER,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,4,5.7,8,NA,13.7,2023,JAUCH MEOLIE
8472,w,GER,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,4,5.9,7.6,NA,13.5,2023,JAUCH MEOLIE
8473,w,GER,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,5,5.9,7.95,NA,13.85,2023,JAUCH MEOLIE
8598,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,5,5.2,7.9,NA,13.1,2022,JONES SHILESE
8599,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,10,5.2,8,NA,13.2,2022,JONES SHILESE
8600,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,8,5.5,8.2,NA,13.7,2022,JONES SHILESE
8601,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,6,5.7,8.1,NA,13.8,2022,JONES SHILESE
8602,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,NA,5.7,8.033,NA,13.733,2022,JONES SHILESE
8603,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,1,6.3,8.066,NA,14.366,2022,JONES SHILESE
8604,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,2,6.4,8.366,NA,14.766,2022,JONES SHILESE
8605,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,5,6.3,8.266,NA,14.566,2022,JONES SHILESE
8606,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,6.3,8.033,NA,14.333,2022,JONES SHILESE
8607,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,3,5,9.333,0.1,14.233,2022,JONES SHILESE
8608,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,NA,5,9.033,0.1,13.933,2022,JONES SHILESE
8609,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,12,5,9.2,NA,14.2,2022,JONES SHILESE
8610,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,7,5.6,7.333,NA,12.933,2023,JONES SHILESE
8611,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,6,5.9,8.133,NA,14.033,2023,JONES SHILESE
8612,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,5.7,7.9,NA,13.6,2023,JONES SHILESE
8613,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,5,5.5,8.166,NA,13.666,2023,JONES SHILESE
8614,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,5,5.7,8.1,NA,13.8,2023,JONES SHILESE
8615,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,NA,5.5,8.166,0.1,13.566,2023,JONES SHILESE
8616,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",UB,3,6.3,8.466,NA,14.766,2023,JONES SHILESE
8617,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,2,6.4,8.433,NA,14.833,2023,JONES SHILESE
8618,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,6.3,8.333,NA,14.633,2023,JONES SHILESE
8619,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,NA,5,9.1,NA,14.1,2023,JONES SHILESE
8620,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,10,5,9.266,NA,14.266,2023,JONES SHILESE
8811,w,USA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,1,5.4,8.05,NA,13.45,2022,JONES SHILESE
8812,w,USA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",BB,5,5.4,8,NA,13.4,2022,JONES SHILESE
8813,w,USA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",FX,2,5.4,8.1,NA,13.5,2022,JONES SHILESE
8814,w,USA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,8,5.4,7.35,0.2,12.55,2022,JONES SHILESE
8815,w,USA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,7,6.1,7.1,NA,13.2,2022,JONES SHILESE
8816,w,USA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",UB,1,6.3,8.4,NA,14.7,2022,JONES SHILESE
8817,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,NA,5.5,8.2,NA,13.7,2022,JONES SHILESE
8818,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,NA,5.3,7.15,NA,12.45,2022,JONES SHILESE
8819,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,NA,5.7,8.4,NA,14.1,2022,JONES SHILESE
8820,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",FX,NA,5.7,8.55,NA,14.25,2022,JONES SHILESE
8821,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,NA,6.3,8.55,NA,14.85,2022,JONES SHILESE
8822,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,NA,6.1,7.5,NA,13.6,2022,JONES SHILESE
8823,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,NA,5,9.55,NA,14.55,2022,JONES SHILESE
8824,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",VT,NA,5,9.5,NA,14.5,2022,JONES SHILESE
8825,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,11,5.6,5.9,NA,11.5,2022,JONES SHILESE
8826,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,2,5.5,8.15,NA,13.65,2022,JONES SHILESE
8827,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,1,6.3,8.2,NA,14.5,2022,JONES SHILESE
8828,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,NA,5,9.4,NA,14.4,2022,JONES SHILESE
8829,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,NA,5.8,7.65,NA,13.45,2023,JONES SHILESE
8830,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,NA,6,8.3,NA,14.3,2023,JONES SHILESE
8831,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,NA,5.9,8.25,0.1,14.05,2023,JONES SHILESE
8832,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,NA,5.9,8.2,NA,14.1,2023,JONES SHILESE
