"","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","FullName"
"4955","m","ARM",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","VT2",1,5.6,9.6,NA,15.2,"2023","DAVTYAN ARTUR"
"4956","m","ARM",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",2,5.6,9.35,NA,14.95,"2023","DAVTYAN ARTUR"
"4957","m","ARM",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",2,5.6,9.35,NA,14.95,"2023","DAVTYAN ARTUR"
"4958","m","ARM",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","SR",2,5.9,8.833,NA,14.733,"2022","DAVTYAN VAHAGN"
"4959","m","ARM",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","SR",2,5.9,8.833,NA,14.733,"2022","DAVTYAN VAHAGN"
"4960","m","ARM",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","SR",1,5.9,8.9,NA,14.8,"2022","DAVTYAN VAHAGN"
"4961","m","ARM",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","SR",1,5.9,8.9,NA,14.8,"2022","DAVTYAN VAHAGN"
"4962","m","ARM",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","SR",5,6,8.266,NA,14.266,"2022","DAVTYAN VAHAGN"
"4963","m","ARM",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","SR",5,6,8.266,NA,14.266,"2022","DAVTYAN VAHAGN"
"4964","m","ARM",2022-02-27,"2022 Cottbus World Cup","final","Cottbus, Germany","SR",2,6,8.6,NA,14.6,"2022","DAVTYAN VAHAGN"
"4965","m","ARM",2022-02-27,"2022 Cottbus World Cup","final","Cottbus, Germany","SR",2,6,8.6,NA,14.6,"2022","DAVTYAN VAHAGN"
"4966","m","ARM",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","SR",1,5.9,8.8,NA,14.7,"2022","DAVTYAN VAHAGN"
"4967","m","ARM",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","SR",1,5.9,8.8,NA,14.7,"2022","DAVTYAN VAHAGN"
"4968","m","ARM",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","SR",1,5.9,8.8,NA,14.7,"2022","DAVTYAN VAHAGN"
"4969","m","ARM",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","SR",1,5.9,8.8,NA,14.7,"2022","DAVTYAN VAHAGN"
"4970","m","SRB",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","HB",6,5,8.15,NA,13.15,"2022","DEJANOVIC IVAN"
"4971","m","SRB",2022-06-19,"2022 Koper World Challenge Cup","final","Koper, Slovenia","HB",4,5,8.1,NA,13.1,"2022","DEJANOVIC IVAN"
"4972","m","SRB",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","HB",4,5,8.25,NA,13.25,"2022","DEJANOVIC IVAN"
"4973","m","SRB",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","HB",4,5,8.6,NA,13.6,"2022","DEJANOVIC IVAN"
"4974","m","SRB",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","HB",8,5,7.333,NA,12.333,"2022","DEJANOVIC IVAN"
"4975","m","SRB",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","HB",8,5,8.65,NA,13.65,"2022","DEJANOVIC IVAN"
"4976","m","SRB",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",14,5,8,NA,13,"2022","DEJANOVIC IVAN"
"4977","m","SRB",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",NA,5,8.35,NA,13.35,"2022","DEJANOVIC IVAN"
"4978","m","SRB",2022-03-29,"2022 Varna World Challenge Cup","final","Varna, Bulgaria","HB",8,5,7.5,NA,12.5,"2022","DEJANOVIC IVAN"
"4979","m","SRB",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","HB",25,4.8,5.6,NA,10.4,"2023","DEJANOVIC IVAN"
"4980","m","TUR",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","HB",15,4.8,8.166,NA,12.966,"2022","DEMIR SERCAN"
"4981","m","TUR",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PB",32,6.1,5.233,NA,11.333,"2022","DEMIR SERCAN"
"4982","m","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","HB",10,4.7,8,NA,12.7,"2022","DEMIR SERCAN"
"4983","m","TUR",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","PB",6,5.5,8.5,NA,14,"2022","DEMIR SERCAN"
"4984","m","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PB",4,5.9,8.3,NA,14.2,"2022","DEMIR SERCAN"
"4985","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",15,5.3,7.7,NA,13,"2022","DEMIR SERCAN"
"4986","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",22,4.8,7.9,NA,12.7,"2022","DEMIR SERCAN"
"4987","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",2,5.9,8.2,NA,14.1,"2022","DEMIR SERCAN"
"4988","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","final","Varna, Bulgaria","PB",6,5.9,7,NA,12.9,"2022","DEMIR SERCAN"
"4989","w","CAN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","BB",11,4.9,6.566,NA,11.466,"2022","DENOMM'EE LAURIE"
"4990","w","CAN",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","FX",3,5,7.566,NA,12.566,"2022","DENOMM'EE LAURIE"
"4991","w","CAN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","FX",1,5,7.933,NA,12.933,"2022","DENOMM'EE LAURIE"
"4992","w","CAN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","UB",1,4.9,7.8,NA,12.7,"2022","DENOMM'EE LAURIE"
"4993","w","CAN",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","UB",2,4.9,7.133,NA,12.033,"2022","DENOMM'EE LAURIE"
"4994","w","CAN",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT1",3,4,8.633,NA,12.633,"2022","DENOMM'EE LAURIE"
"4995","w","CAN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT1",3,4,8.6,NA,12.6,"2022","DENOMM'EE LAURIE"
"4996","w","CAN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT2",3,4.2,8.733,NA,12.933,"2022","DENOMM'EE LAURIE"
"4997","w","CAN",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT2",3,4.2,8.866,NA,13.066,"2022","DENOMM'EE LAURIE"
"4998","w","CRO",2022-06-19,"2022 Koper World Challenge Cup","final","Koper, Slovenia","BB",2,5.3,7.95,NA,13.25,"2022","DEREK ANA"
"4999","w","CRO",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",4,5.4,7.15,NA,12.55,"2022","DEREK ANA"
"5000","w","CRO",2022-06-19,"2022 Koper World Challenge Cup","final","Koper, Slovenia","FX",1,5.2,8,0.3,12.9,"2022","DEREK ANA"
"5001","w","CRO",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",1,5.2,7.9,NA,13.1,"2022","DEREK ANA"
"5002","w","CRO",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","BB",1,5.5,8.1,NA,13.6,"2022","DEREK ANA"
"5003","w","CRO",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","BB",2,5.2,7.933,NA,13.133,"2022","DEREK ANA"
"5004","w","CRO",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","FX",2,5.1,8.166,NA,13.266,"2022","DEREK ANA"
"5005","w","CRO",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",2,5.2,7.866,NA,13.066,"2022","DEREK ANA"
"5006","w","CRO",2022-03-29,"2022 Varna World Challenge Cup","final","Varna, Bulgaria","BB",1,5.5,7.8,NA,13.3,"2022","DEREK ANA"
"5007","w","CRO",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","BB",3,5.5,7.6,NA,13.1,"2022","DEREK ANA"
"5008","w","CRO",2022-03-29,"2022 Varna World Challenge Cup","final","Varna, Bulgaria","FX",3,5.1,7.8,NA,12.9,"2022","DEREK ANA"
"5009","w","CRO",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",3,5.2,7.85,NA,13.05,"2022","DEREK ANA"
"5010","m","FRA",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",11,5.2,8.1,NA,13.3,"2022","DESANGES LUCAS"
"5011","w","FRA",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT1",3,5.4,8.9,NA,14.3,"2022","DEVILLARD COLINE"
"5012","w","FRA",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT1",3,5.4,8.95,NA,14.35,"2022","DEVILLARD COLINE"
"5013","w","FRA",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT2",3,4.2,9.15,NA,13.35,"2022","DEVILLARD COLINE"
"5014","w","FRA",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT2",3,4.2,9.15,NA,13.35,"2022","DEVILLARD COLINE"
"5015","m","IND",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PB",33,3.5,5.166,NA,8.666,"2022","DEY DEBANG"
"5016","m","IND",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",28,4.6,8.033,NA,12.633,"2022","DEY DEBANG"
"5017","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,8.3,NA,13.8,"2022","DICELLO KAYLA"
"5018","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","BB",NA,5.5,8.05,NA,13.55,"2022","DICELLO KAYLA"
"5019","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.5,8.35,NA,13.85,"2022","DICELLO KAYLA"
"5020","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","FX",NA,5.4,8.25,NA,13.65,"2022","DICELLO KAYLA"
"5021","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.6,8.5,NA,14.1,"2022","DICELLO KAYLA"
"5022","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","UB",NA,5.5,8,NA,13.5,"2022","DICELLO KAYLA"
"5023","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.2,NA,14.2,"2022","DICELLO KAYLA"
"5024","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.3,NA,14.3,"2022","DICELLO KAYLA"
"5025","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",7,5.8,7.4,NA,13.2,"2023","DICELLO KAYLA"
"5026","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",7,5.2,7.95,NA,13.15,"2023","DICELLO KAYLA"
"5027","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",25,5.3,6.9,NA,12.2,"2023","DICELLO KAYLA"
"5028","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.2,9.2,NA,13.4,"2023","DICELLO KAYLA"
"5029","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.5,6.2,NA,11.7,"2023","DICELLO KAYLA"
"5030","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","BB",NA,5.7,7.05,NA,12.75,"2023","DICELLO KAYLA"
"5031","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.5,8,NA,13.5,"2023","DICELLO KAYLA"
"5032","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,8.25,NA,13.75,"2023","DICELLO KAYLA"
"5033","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.2,7.1,NA,12.3,"2023","DICELLO KAYLA"
"5034","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","UB",NA,5.6,8.2,NA,13.8,"2023","DICELLO KAYLA"
"5035","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,9,NA,14,"2023","DICELLO KAYLA"
"5036","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9.1,NA,14.1,"2023","DICELLO KAYLA"
"5037","m","USA",2022-04-03,"2022 Baku World Cup","final","Baku, Azerbaijan","SR",5,6.2,8.133,NA,14.333,"2022","DIAB ALEX"
"5038","m","USA",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","SR",8,5.9,8.266,NA,14.166,"2022","DIAB ALEX"
"5039","m","USA",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","SR",7,5.9,8.3,NA,14.2,"2022","DIAB ALEX"
"5040","m","USA",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","SR",6,6.2,8.166,NA,14.366,"2022","DIAB ALEX"
"5041","m","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.6,7.9,0.1,13.4,"2022","DIAB ALEX"
"5042","m","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","FX",NA,5.3,7.75,NA,13.05,"2022","DIAB ALEX"
"5043","m","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","SR",NA,6.2,8.15,NA,14.35,"2022","DIAB ALEX"
"5044","m","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","SR",NA,6.2,8,NA,14.2,"2022","DIAB ALEX"
"5045","m","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","FX",4,5.7,7.85,NA,13.55,"2022","DIAB ALEX"
"5046","m","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","SR",2,6.2,7.35,NA,13.55,"2022","DIAB ALEX"
"5047","m","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","VT",35,5.2,7.8,NA,13,"2022","DIAB ALEX"
"5048","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","SR",NA,5.9,8.5,NA,14.4,"2023","DIAB ALEX"
"5049","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","SR",NA,5.9,8.3,NA,14.2,"2023","DIAB ALEX"
"5050","m","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",15,5.7,7.5,0.3,12.9,"2023","DIAB ALEX"
"5051","m","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",1,6.2,8.05,NA,14.25,"2023","DIAB ALEX"
"5052","m","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.6,7.75,NA,13.35,"2023","DIAB ALEX"
"5053","m","ESP",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","HB",12,5.3,7.6,NA,12.9,"2022","DIALLO THIERNO"
"5054","m","ESP",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PB",8,5.9,8.033,NA,13.933,"2022","DIALLO THIERNO"
"5055","m","ESP",2022-02-27,"2022 Cottbus World Cup","final","Cottbus, Germany","PB",5,5.9,8.3,NA,14.2,"2022","DIALLO THIERNO"
"5056","m","ESP",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",18,5.8,7.566,NA,13.366,"2022","DIALLO THIERNO"
"5057","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","HB",41,4.9,5.8,NA,10.7,"2022","DIALLO THIERNO"
"5058","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","PB",12,5.4,8.1,NA,13.5,"2022","DIALLO THIERNO"
"5059","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","PH",16,5.7,7.5,NA,13.2,"2022","DIALLO THIERNO"
"5060","m","ESP",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",17,5.4,7.85,0.3,12.95,"2022","DIALLO THIERNO"
"5061","m","ESP",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",19,4.9,6.7,NA,11.6,"2022","DIALLO THIERNO"
"5062","m","ESP",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PB",1,5.9,8.65,NA,14.55,"2022","DIALLO THIERNO"
"5063","m","ESP",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","PB",3,5.9,8.433,NA,14.333,"2022","DIALLO THIERNO"
"5064","m","ESP",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PH",20,6,6.7,NA,12.7,"2022","DIALLO THIERNO"
"5065","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","FX",9,5.7,7.4,0.1,13,"2023","DIALLO THIERNO"
"5066","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","HB",5,5.2,7.25,NA,12.45,"2023","DIALLO THIERNO"
"5067","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","HB",5,5.2,7.95,NA,13.15,"2023","DIALLO THIERNO"
"5068","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","PB",7,5.9,7.7,NA,13.6,"2023","DIALLO THIERNO"
"5069","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","PB",3,6.4,7.75,NA,14.15,"2023","DIALLO THIERNO"
"5070","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","PH",3,5.9,7.9,NA,13.8,"2023","DIALLO THIERNO"
"5071","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","PH",5,5.9,7,NA,12.9,"2023","DIALLO THIERNO"
"5072","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","SR",6,4.7,8.4,NA,13.1,"2023","DIALLO THIERNO"
"5073","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","SR",7,4.7,8.15,NA,12.85,"2023","DIALLO THIERNO"
"5074","m","NZL",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","FX",29,5.1,6.033,NA,11.133,"2022","DICK ETHAN"
"5075","m","NZL",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",24,5.3,7,NA,12.3,"2022","DICK ETHAN"
"5076","m","NZL",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","SR",24,4.5,7.6,NA,12.1,"2022","DICK SAM"
"5077","m","NZL",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","VT1",15,5.2,8.633,NA,13.833,"2022","DICK SAM"
"5078","m","NZL",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","VT2",15,4.8,8.866,NA,13.666,"2022","DICK SAM"
"5079","m","NZL",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","FX",25,5,6.4,0.1,11.3,"2022","DICK SAM"
"5080","m","NZL",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","SR",11,4.4,8.4,NA,12.8,"2022","DICK SAM"
"5081","m","NZL",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","VT1",13,5.2,7.9,NA,13.1,"2022","DICK SAM"
"5082","m","NZL",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","VT2",13,4.8,8.866,NA,13.666,"2022","DICK SAM"
"5083","m","FRA",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","FX",NA,5.8,6.7,0.1,12.4,"2022","DIEZ NICOLAS"
"5084","m","BUL",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",22,5.6,6.7,NA,12.3,"2022","DIMITROV DIMITAR"
"5085","m","BUL",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT1",4,5.2,8.733,0.1,13.833,"2022","DIMITROV DIMITAR"
"5086","m","BUL",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT1",5,5.2,9.05,NA,14.25,"2022","DIMITROV DIMITAR"
"5087","m","BUL",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT2",5,4.8,9.1,NA,13.9,"2022","DIMITROV DIMITAR"
"5088","m","BUL",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT2",4,4.8,9.166,NA,13.966,"2022","DIMITROV DIMITAR"
"5089","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.2,7.45,NA,12.65,"2022","DISIDORE AMELIA"
"5090","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","BB",NA,5.3,7,NA,12.3,"2022","DISIDORE AMELIA"
"5091","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.2,7.95,NA,13.15,"2022","DISIDORE AMELIA"
"5092","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","FX",NA,5.2,7.95,NA,13.15,"2022","DISIDORE AMELIA"
"5093","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","UB",NA,4.9,6.65,NA,11.55,"2022","DISIDORE AMELIA"
"5094","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","UB",NA,5,7.3,NA,12.3,"2022","DISIDORE AMELIA"
"5095","w","USA",2022-08-20,"2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.3,NA,14.3,"2022","DISIDORE AMELIA"
"5096","w","USA",2022-08-20,"2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.3,NA,14.3,"2022","DISIDORE AMELIA"
"5097","w","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",13,3.7,7.5,NA,11.2,"2022","DISIDORE AMELIA"
"5098","w","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",5,5,7.55,NA,12.55,"2022","DISIDORE AMELIA"
"5099","w","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",12,5.1,6.45,NA,11.55,"2022","DISIDORE AMELIA"
"5100","w","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",NA,4.2,9.35,NA,13.55,"2022","DISIDORE AMELIA"
"5101","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","BB",22,4.7,6.45,NA,11.15,"2022","DISIDORE AMELIA"
"5102","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","FX",16,4.9,7.45,NA,12.35,"2022","DISIDORE AMELIA"
"5103","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","UB",23,4.4,5.65,NA,10.05,"2022","DISIDORE AMELIA"
"5104","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.2,8.95,NA,13.15,"2022","DISIDORE AMELIA"
"5105","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",14,5.5,7.35,0.1,12.75,"2023","DISIDORE AMELIA"
"5106","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",6,5.6,7.65,NA,13.25,"2023","DISIDORE AMELIA"
"5107","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",15,5.4,7.55,NA,12.95,"2023","DISIDORE AMELIA"
"5108","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,5,8.85,NA,13.85,"2023","DISIDORE AMELIA"
"5109","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.8,7.5,NA,13.3,"2023","DISIDORE AMELIA"
"5110","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","BB",NA,5.5,6.8,NA,12.3,"2023","DISIDORE AMELIA"
"5111","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.85,0.1,13.35,"2023","DISIDORE AMELIA"
"5112","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,7.95,NA,13.45,"2023","DISIDORE AMELIA"
"5113","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.1,7.45,NA,12.55,"2023","DISIDORE AMELIA"
"5114","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","UB",NA,5,7.75,NA,12.75,"2023","DISIDORE AMELIA"
"5115","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,8.85,NA,13.85,"2023","DISIDORE AMELIA"
"5116","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9,NA,14,"2023","DISIDORE AMELIA"
"5117","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",16,5.7,6.2,0.1,11.8,"2023","DISIDORE AMELIA"
"5118","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",4,5.7,7.5,NA,13.2,"2023","DISIDORE AMELIA"
"5119","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",27,5.4,5.9,NA,11.3,"2023","DISIDORE AMELIA"
"5120","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.85,NA,13.85,"2023","DISIDORE AMELIA"
"5121","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",32,4.3,5.05,NA,9.35,"2023","DISIDORE GABBY"
"5122","w","NED",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","BB",9,4.7,7.866,NA,12.566,"2022","DISSELDORP SARA"
"5123","m","ALG",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","FX",26,4.4,7.533,NA,11.933,"2022","DJABER HMIDA"
"5124","m","ALG",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PB",22,4.6,6.833,0.3,11.133,"2022","DJABER HMIDA"
"5125","m","SRB",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",13,5.4,8,NA,13.4,"2022","DJORDJEVIC DUSAN"
"5126","m","SRB",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","VT1",12,5.2,7.65,0.3,12.55,"2022","DJORDJEVIC DUSAN"
"5127","m","SRB",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","VT2",12,5.2,8.95,0.1,14.05,"2022","DJORDJEVIC DUSAN"
"5128","m","SRB",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",16,5.4,7.65,NA,13.05,"2022","DJORDJEVIC DUSAN"
