X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
9974,m,UKR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",HB,5,5.6,8.166,NA,13.766,2023,KOVTUN ILLIA
9975,m,UKR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",PB,1,6.3,8.666,NA,14.966,2023,KOVTUN ILLIA
9976,m,UKR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,2,6.3,8.466,NA,14.766,2023,KOVTUN ILLIA
9977,m,UKR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",PH,5,6.4,8.233,NA,14.633,2023,KOVTUN ILLIA
9985,m,UKR,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,1,5.7,8.333,NA,14.033,2023,KOVTUN ILLIA
9986,m,UKR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",HB,3,5.7,8.266,NA,13.966,2023,KOVTUN ILLIA
9987,m,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,2,5.7,8.3,NA,14,2023,KOVTUN ILLIA
9988,m,UKR,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,1,6.6,8.833,NA,15.433,2023,KOVTUN ILLIA
9989,m,UKR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PB,1,6.6,8.566,NA,15.166,2023,KOVTUN ILLIA
9990,m,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,2,6.3,8.6,NA,14.9,2023,KOVTUN ILLIA
9992,m,UKR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PH,5,6,8.233,NA,14.233,2023,KOVTUN ILLIA
9993,m,UKR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,4,6,8.4,NA,14.4,2023,KOVTUN ILLIA
10085,m,BEL,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,4,5.8,8.266,NA,14.066,2022,KUAVITA NOAH
10365,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",SR,5,5.6,8.433,NA,14.033,2022,KARNEJENKO PAVEL
10366,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",SR,1,5.6,8.65,NA,14.25,2022,KARNEJENKO PAVEL
10369,m,USA,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,3,6,8.25,NA,14.25,2022,KARNES JOSHUA
10370,m,USA,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",PB,5,6,8.05,NA,14.05,2022,KARNES JOSHUA
10371,m,USA,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PH,4,5.9,8.15,NA,14.05,2022,KARNES JOSHUA
10391,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,5,5.3,8.45,NA,13.75,2023,KARNES JOSHUA
10446,m,JPN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",HB,5,5.6,8.1,NA,13.7,2022,KAZUMA KOTOGE
10451,m,JPN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,4,6,8.35,NA,14.35,2022,KEISUKE ASATO
10454,m,JPN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,4,5.6,8.9,0.1,14.4,2022,KEISUKE ASATO
10487,m,JPN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,5,5.6,8.4,NA,14,2022,KIICHI KANETA
10489,m,JPN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",PB,4,5.8,8.15,NA,13.95,2022,KIICHI KANETA
10494,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,2,6,8.333,NA,14.333,2022,KIM HANSOL
10495,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,4,6,8.2,NA,14.2,2022,KIM HANSOL
10498,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",VT1,2,5.6,9.2,NA,14.8,2022,KIM HANSOL
10501,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",VT2,2,5.2,8.933,0.1,14.033,2022,KIM HANSOL
10530,m,JPN,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,3,5.9,8.55,NA,14.45,2022,KOGA HIRAMATSU
10531,m,JPN,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,3,6.2,8.3,NA,14.5,2022,KOGA HIRAMATSU
10533,m,JPN,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",PH,3,5.7,8.466,NA,14.166,2022,KOGA HIRAMATSU
10641,m,UKR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,4,6,8.1,0.1,14,2022,KOVTUN ILLIA
10642,m,UKR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,5,6,8,0.1,13.9,2022,KOVTUN ILLIA
10644,m,UKR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",HB,3,5.7,8.166,NA,13.866,2022,KOVTUN ILLIA
10645,m,UKR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,2,6.3,8.666,NA,14.966,2022,KOVTUN ILLIA
10646,m,UKR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",PB,1,6.6,8.733,NA,15.333,2022,KOVTUN ILLIA
10653,m,UKR,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",PB,1,6.3,8.533,NA,14.833,2022,KOVTUN ILLIA
10654,m,UKR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,2,6.3,8.2,NA,14.5,2022,KOVTUN ILLIA
10657,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,4,5.8,7.7,NA,13.5,2022,KOVTUN ILLIA
10660,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",HB,5,5.7,7.7,NA,13.4,2022,KOVTUN ILLIA
10661,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PB,1,6.3,8.666,NA,14.966,2022,KOVTUN ILLIA
10662,m,UKR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,1,6.3,8.7,NA,15,2022,KOVTUN ILLIA
10663,m,UKR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,2,6.3,8.4,NA,14.7,2022,KOVTUN ILLIA
10664,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PH,2,6.2,7.966,NA,14.166,2022,KOVTUN ILLIA
10668,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",FX,2,6,8.333,NA,14.333,2022,KOVTUN ILLIA
10670,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",HB,3,5.6,8.2,NA,13.8,2022,KOVTUN ILLIA
10671,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",HB,3,5.7,8.233,NA,13.933,2022,KOVTUN ILLIA
10672,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",PB,1,6.3,8.866,NA,15.166,2022,KOVTUN ILLIA
10673,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PB,1,6.3,8.366,NA,14.666,2022,KOVTUN ILLIA
10674,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",PH,5,6.3,7.2,NA,13.5,2022,KOVTUN ILLIA
10675,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PH,3,6.2,8.266,NA,14.466,2022,KOVTUN ILLIA
10682,m,UKR,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,1,6.1,8.633,NA,14.733,2022,KOVTUN ILLIA
10683,m,UKR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,5,6.1,8.25,0.1,14.25,2022,KOVTUN ILLIA
10685,m,UKR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PB,4,6.3,7.85,NA,14.15,2022,KOVTUN ILLIA
10686,m,UKR,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",PB,1,6.3,8.8,NA,15.1,2022,KOVTUN ILLIA
10690,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",HB,2,5.7,8.25,NA,13.95,2023,KOVTUN ILLIA
10691,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",PB,1,6.4,8.733,NA,15.133,2023,KOVTUN ILLIA
10692,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PB,1,6.3,8.65,NA,14.95,2023,KOVTUN ILLIA
10693,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",PH,3,6,8.5,NA,14.5,2023,KOVTUN ILLIA
10694,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PH,3,5.9,8.35,NA,14.25,2023,KOVTUN ILLIA
10697,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,4,5.2,9.15,0.1,14.25,2023,KOVTUN ILLIA
10699,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,4,5.2,8.75,NA,13.95,2023,KOVTUN ILLIA
10759,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,4,5.9,8,0.3,13.6,2023,KUNZ ALEXANDER
10765,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",SR,5,4.6,8.4,NA,13,2023,KUNZ ALEXANDER
10766,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",SR,4,4.6,8.65,NA,13.25,2023,KUNZ ALEXANDER
10920,m,CHN,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",SR,1,6.4,8.966,NA,15.36,2023,LAN XINGYU
10921,m,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",SR,1,6.4,8.9,NA,15.3,2023,LAN XINGYU
10949,m,SUI,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,2,5.6,8.5,NA,14.1,2023,LANGENEGGER FLORIAN
10955,m,SUI,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,5,5.2,8.633,NA,13.833,2023,LANGENEGGER FLORIAN
11197,m,ITA,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PB,5,5.7,8.733,NA,14.433,2022,LEVANTESI MATTEO
11198,m,ITA,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,2,5.6,9.2,NA,14.8,2022,LEVANTESI MATTEO
11217,m,ITA,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",PB,2,6.5,8.766,NA,15.266,2023,LEVANTESI MATTEO
11223,m,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,3,6.2,8.533,NA,14.733,2023,LEVANTESI MATTEO
11237,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",PH,2,6.4,7.5,0,13.9,2023,LEWIS JAMIE
11238,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,2,6.5,8.1,0,14.6,2023,LEWIS JAMIE
11239,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",SR,4,5,8.7,0,13.7,2023,LEWIS JAMIE
11240,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,4,5,8.8,0,13.8,2023,LEWIS JAMIE
11321,m,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",SR,1,6.4,8.833,NA,15.233,2023,LIU YANG
11322,m,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,1,6.4,8.8,NA,15.2,2023,LIU YANG
11325,m,CHN,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",SR,1,6.4,8.966,NA,15.366,2023,LIU YANG
11326,m,CHN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",SR,1,6.4,8.933,NA,15.333,2023,LIU YANG
11392,m,ITA,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",SR,4,6.3,8.366,NA,14.666,2023,LODADIO MARCO
11396,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",SR,2,6.3,8.2,NA,14.5,2023,LODADIO MARCO
11397,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,2,6.3,8.3,NA,14.6,2023,LODADIO MARCO
11410,m,USA,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,3,5.6,8.133,NA,13.733,2023,LOOS RILEY
11411,m,USA,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,5,5.6,8.166,NA,13.766,2023,LOOS RILEY
11422,m,USA,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,4,4.9,8.2,NA,13.1,2023,LOPEZ JOSE
11426,m,USA,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,4,4.8,7.85,NA,12.65,2023,LOPEZ JOSE
11432,m,USA,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,3,5.3,8,NA,13.3,2023,LOPEZ JOSE
11433,m,USA,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,4,5.3,7.5,NA,12.8,2023,LOPEZ JOSE
11436,m,USA,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,4,5.2,9.15,0.1,14.25,2023,LOPEZ JOSE
11498,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",HB,4,4.6,8.2,0,12.8,2022,LYNN CAMERON
11499,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,5,4.6,8.9,0,13.5,2022,LYNN CAMERON
11503,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",VT1,4,4.8,9,0,13.8,2022,LYNN CAMERON
11505,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",VT2,4,4.8,9.23,0,14.033,2022,LYNN CAMERON
11538,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,1,6.3,8.6,NA,14.9,2022,LAN XINGYU
11539,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",SR,1,6.3,8.7,0.5,14.5,2022,LAN XINGYU
11543,m,USA,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,2,5.7,8.466,NA,14.166,2022,LASIC IAN
11544,m,USA,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",HB,4,4.9,8.533,NA,13.433,2022,LASIC IAN
11573,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,3,5.7,7.95,NA,13.65,2022,LASIC IAN
11577,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,4,5,8.75,NA,13.75,2022,LASIC IAN
11581,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,5,6,8.5,NA,14.5,2023,LASIC IAN
11605,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",PH,5,6,8.067,NA,14.067,2022,LEE JUNGHYO
11653,m,ITA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,4,5.7,8.5,NA,14.2,2022,LEVANTESI MATTEO
11670,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",PH,4,6.4,8.033,NA,14.433,2023,LEWIS JAMIE
11671,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PH,5,6.4,7.8,NA,14.2,2023,LEWIS JAMIE
11708,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,5,5.9,8.067,NA,13.967,2022,LIN CHAOPAN
11709,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",HB,2,6.1,8.067,NA,14.167,2022,LIN CHAOPAN
11711,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,1,6.1,8.8,NA,14.9,2022,LIN CHAOPAN
11776,m,USA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,4,5.7,8.1,NA,13.8,2022,LOOS RILEY
11777,m,USA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,2,5.7,8.4,NA,14.1,2022,LOOS RILEY
11780,m,USA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",SR,2,5.6,8.1,NA,13.7,2022,LOOS RILEY
11781,m,USA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",SR,1,5.6,8.75,NA,14.35,2022,LOOS RILEY
11798,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,3,5.6,8.4,NA,14,2022,LOOS RILEY
11799,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,3,5.6,8.85,NA,14.45,2022,LOOS RILEY
11805,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,5,5.6,8.55,NA,14.15,2022,LOOS RILEY
11806,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,4,6,8.3,0.1,14.2,2023,LOOS RILEY
11810,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,4,5.7,8.35,NA,14.05,2023,LOOS RILEY
11894,m,ITA,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",PB,4,5.9,8.1,NA,14,2023,MACCHIATI MARIO
11895,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,2,5.5,8.533,NA,14.033,2023,MACCHIATI MARIO
11904,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,1,5.5,9.033,NA,14.533,2023,MACCHIATI MARIO
11905,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,5,5.5,9,NA,14.5,2023,MACCHIATI MARIO
11914,m,ITA,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",HB,2,6.1,8.033,NA,14.133,2023,MACCHINI CARLO
11915,m,ITA,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,1,6.2,8.033,NA,14.233,2023,MACCHINI CARLO
11917,m,ITA,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",HB,2,6.3,7.9,NA,14.2,2023,MACCHINI CARLO
11918,m,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,1,6.1,8.133,NA,14.233,2023,MACCHINI CARLO
11940,m,JPN,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",PB,4,5.9,8.8,NA,14.7,2023,MAEDA KOKI
11941,m,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,5,5.9,8.3,NA,14.2,2023,MAEDA KOKI
12056,m,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,1,6.3,8.2,NA,14.5,2022,MALONE BRODY
12057,m,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,1,6.3,8.5,NA,14.8,2022,MALONE BRODY
12058,m,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,5,6.3,8.133,NA,14.433,2022,MALONE BRODY
12063,m,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,4,5.8,7.966,NA,13.766,2022,MALONE BRODY
12073,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,3,5.7,8.65,NA,14.35,2023,MALONE BRODY
12074,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,5,5.8,8.05,NA,13.85,2023,MALONE BRODY
12157,m,ITA,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",SR,2,6.2,8.5,NA,14.7,2023,MARESCA SALVATORE
12158,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,2,6.2,8.5,NA,14.7,2023,MARESCA SALVATORE
12161,m,BRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,3,6,8.466,NA,14.466,2022,MARIANO ARTHUR
12392,m,JPN,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",HB,2,5.9,8.133,NA,14.033,2023,MATSUMI KAZUKI
12393,m,JPN,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,1,5.9,8.333,NA,14.233,2023,MATSUMI KAZUKI
12395,m,JPN,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,4,6.1,8.866,NA,14.966,2023,MATSUMI KAZUKI
12791,m,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,2,6.5,8.166,NA,14.666,2023,MINAMI KAZUKI
12792,m,JPN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,4,6.2,8.366,NA,14.566,2023,MINAMI KAZUKI
12797,m,JPN,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",FX,2,6.4,7.8,NA,14.2,2023,MINAMI KAZUKI
12798,m,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,4,6.3,7.766,0.1,13.966,2023,MINAMI KAZUKI
12800,m,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,3,5.6,9.133,NA,14.733,2023,MINAMI KAZUKI
12802,m,JPN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,3,5.2,9.2,NA,14.4,2023,MINAMI KAZUKI
12803,m,JPN,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",FX,4,6.4,7.333,0.1,13.63,2023,MINAMI KAZUKI
12804,m,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,1,6.2,8.533,NA,14.733,2023,MINAMI KAZUKI
12805,m,JPN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,1,5.6,9.2,NA,14.8,2023,MINAMI KAZUKI
12825,m,ESP,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PB,4,5.9,8.833,NA,14.733,2022,MIR NICOLAU
12842,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,4,5.5,8.5,NA,14,2023,MIR NICOLAU
13011,m,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,4,6.6,8.366,NA,14.966,2023,MOLDAUER YUL
13017,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,2,5.7,8.533,NA,14.233,2023,MOLDAUER YUL
13018,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,2,5.7,8.8,NA,14.5,2023,MOLDAUER YUL
13086,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,5,5.9,7.766,NA,13.666,2022,MONTGOMERY EAMON
13087,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,2,5.9,7.85,NA,13.75,2022,MONTGOMERY EAMON
13243,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,4,5.7,8.2,0,13.9,2022,MOSTOWFI SAM
13259,m,GBR,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",FX,5,5.6,8.066,NA,13.666,2023,MOSTOWFI SAM
13263,m,ITA,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",PB,3,5.6,8.433,NA,14.033,2023,MOZZATO NICOLO
13264,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,4,5.6,8.3,NA,13.9,2023,MOZZATO NICOLO
13275,m,NED,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,4,6.4,8.433,NA,14.833,2022,MUNCK LORAN
13324,m,ITA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",HB,5,4.8,8.1,NA,12.9,2022,MACCHIATI MARIO
13326,m,ITA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PB,4,5.9,8.35,NA,14.25,2022,MACCHIATI MARIO
13327,m,ITA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",PB,4,5.9,8.15,NA,14.05,2022,MACCHIATI MARIO
13331,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,1,5.7,8.6,NA,14.3,2022,MACCHINI CARLO
13332,m,ITA,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,2,5.6,8.4,NA,14,2022,MACCHINI CARLO
13333,m,ITA,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",HB,1,6.1,8.3,NA,14.4,2022,MACCHINI CARLO
13336,m,ITA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,1,5.8,8,NA,13.8,2022,MACCHINI CARLO
13337,m,ITA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",HB,2,6.1,7.9,NA,14,2022,MACCHINI CARLO
13363,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,2,5.8,8.633,NA,14.433,2022,MAEDA KOKI
13365,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,4,5.9,8.733,NA,14.633,2022,MAEDA KOKI
13366,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",PB,5,5.9,8.333,NA,14.233,2022,MAEDA KOKI
13391,m,USA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",HB,1,6,8.633,NA,14.633,2022,MALONE BRODY
13392,m,USA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",HB,1,6.3,8.4,NA,14.7,2022,MALONE BRODY
13393,m,USA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PB,3,5.8,8.666,NA,14.466,2022,MALONE BRODY
13394,m,USA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,2,5.8,8.7,NA,14.5,2022,MALONE BRODY
13395,m,USA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PH,3,5.8,8.333,NA,14.133,2022,MALONE BRODY
13396,m,USA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,5,5.7,8.333,NA,14.033,2022,MALONE BRODY
